cell_label,subclass,supertype,class,neurotransmitter,parcellation_structure,parcellation_substructure,parcellation_division
1018093344101170359-2,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101170511-2,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101180468-3,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344100750508-1,221 LDT-PCG Vsx2 Lhx4 Glut,0912 LDT-PCG Vsx2 Lhx4 Glut_7,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610581,221 LDT-PCG Vsx2 Lhx4 Glut,0912 LDT-PCG Vsx2 Lhx4 Glut_7,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100740361,221 LDT-PCG Vsx2 Lhx4 Glut,0912 LDT-PCG Vsx2 Lhx4 Glut_7,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101180479-2,221 LDT-PCG Vsx2 Lhx4 Glut,0912 LDT-PCG Vsx2 Lhx4 Glut_7,23 P Glut,Glut,LDT,LDT,P
1018093344101170341-1,221 LDT-PCG Vsx2 Lhx4 Glut,0912 LDT-PCG Vsx2 Lhx4 Glut_7,23 P Glut,Glut,LDT,LDT,P
1018093344101170425-3,221 LDT-PCG Vsx2 Lhx4 Glut,0912 LDT-PCG Vsx2 Lhx4 Glut_7,23 P Glut,Glut,LDT,LDT,P
1018093344101170591-2,221 LDT-PCG Vsx2 Lhx4 Glut,0912 LDT-PCG Vsx2 Lhx4 Glut_7,23 P Glut,Glut,LDT,LDT,P
1018093344101030353-2,221 LDT-PCG Vsx2 Lhx4 Glut,0911 LDT-PCG Vsx2 Lhx4 Glut_6,23 P Glut,Glut,LDT,LDT,P
1018093344101030321-4,221 LDT-PCG Vsx2 Lhx4 Glut,0912 LDT-PCG Vsx2 Lhx4 Glut_7,23 P Glut,Glut,LDT,LDT,P
1018093344101170583-2,221 LDT-PCG Vsx2 Lhx4 Glut,0912 LDT-PCG Vsx2 Lhx4 Glut_7,23 P Glut,Glut,LDT,LDT,P
1018093344101180582-2,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101180547-3,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101170612-1,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101170351-1,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101170647-3,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101030334-2,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101180495-1,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101180656-2,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101180588-3,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344100890415-2,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344100890520,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101170543-2,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344100890599,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101460219-2,221 LDT-PCG Vsx2 Lhx4 Glut,0913 LDT-PCG Vsx2 Lhx4 Glut_8,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610038,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,PB,KF,P
1018093344100620405,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,PB,PB-unassigned,P
1018093344100470507-2,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,PB,KF,P
1018093344101470151-2,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,PB,PB-unassigned,P
1018093344101460313-2,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750189,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,PB,PB-unassigned,P
1018093344100740109-1,182 CUN-PPN Evx2 Meis2 Glut,0778 CUN-PPN Evx2 Meis2 Glut_3,19 MB Glut,Chol,PB,PB-unassigned,P
1018093344101180534-2,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,23 P Glut,Glut,LDT,LDT,P
1018093344101180539-2,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,23 P Glut,Glut,LDT,LDT,P
1018093344101180693-1,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,23 P Glut,Glut,LDT,LDT,P
1018093344101030253-3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,23 P Glut,Glut,LDT,LDT,P
1018093344100890333-1,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,23 P Glut,Glut,LDT,LDT,P
1018093344101180610-1,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,23 P Glut,Glut,LDT,LDT,P
1018093344101030120-3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,23 P Glut,Glut,LDT,LDT,P
1018093344100890345-2,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3,23 P Glut,Glut,LDT,LDT,P
1018093344101030237-3,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,LDT,LDT,P
1018093344101320035-2,221 LDT-PCG Vsx2 Lhx4 Glut,0913 LDT-PCG Vsx2 Lhx4 Glut_8,23 P Glut,Glut,LDT,LDT,P
1018093344200890301,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0930 PCG-PRNr Vsx2 Nkx6-1 Glut_6,23 P Glut,Glut,LDT,LDT,P
1018093344101030335-3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0930 PCG-PRNr Vsx2 Nkx6-1 Glut_6,23 P Glut,Glut,LDT,LDT,P
1018093344101180506-3,224 PCG-PRNr Vsx2 Nkx6-1 Glut,0930 PCG-PRNr Vsx2 Nkx6-1 Glut_6,23 P Glut,Glut,LDT,LDT,P
1018093344101030372-3,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,Glut-GABA,LDT,LDT,P
1018093344101470160-4,304 NTS-PARN Neurod2 Gly-Gaba,1132 NTS-PARN Neurod2 Gly-Gaba_3,27 MY GABA,GABA-Glyc,PB,PB-unassigned,P
1018093344101480437-2,304 NTS-PARN Neurod2 Gly-Gaba,1132 NTS-PARN Neurod2 Gly-Gaba_3,27 MY GABA,GABA-Glyc,PB,PB-unassigned,P
1018093344100890377-2,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101030162-2,285 MY Lhx1 Gly-Gaba,1089 MY Lhx1 Gly-Gaba_1,27 MY GABA,GABA,LDT,LDT,P
1018093344101180600,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344100890582-1,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344100890404-1,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101180624-2,285 MY Lhx1 Gly-Gaba,1089 MY Lhx1 Gly-Gaba_1,27 MY GABA,GABA,LDT,LDT,P
1018093344100890419-1,285 MY Lhx1 Gly-Gaba,1089 MY Lhx1 Gly-Gaba_1,27 MY GABA,GABA,LDT,LDT,P
1018093344101030083-1,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101170689-1,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101170716-1,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101170582-2,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101030030,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344100890515-1,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101030102-2,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344100890470-1,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101030128-2,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344100890593,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101320113-3,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344100890495-2,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101180537-1,270 LDT-DTN Gata3 Nfix Gaba,1051 LDT-DTN Gata3 Nfix Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344101170678-2,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101030113-2,270 LDT-DTN Gata3 Nfix Gaba,1051 LDT-DTN Gata3 Nfix Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344100890506-1,270 LDT-DTN Gata3 Nfix Gaba,1051 LDT-DTN Gata3 Nfix Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344101030260-2,200 PAG-ND-PCG Onecut1 Gaba,0820 PAG-ND-PCG Onecut1 Gaba_3,20 MB GABA,GABA,LDT,LDT,P
1018093344101030436-2,200 PAG-ND-PCG Onecut1 Gaba,0820 PAG-ND-PCG Onecut1 Gaba_3,20 MB GABA,GABA,DTN,DTN,P
1018093344100750333-2,222 PB Evx2 Glut,0921 PB Evx2 Glut_8,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750388,222 PB Evx2 Glut,0921 PB Evx2 Glut_8,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750477-1,222 PB Evx2 Glut,0919 PB Evx2 Glut_6,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101320126-3,222 PB Evx2 Glut,0921 PB Evx2 Glut_8,23 P Glut,Glut,LDT,LDT,P
1018093344101320082-1,222 PB Evx2 Glut,0921 PB Evx2 Glut_8,23 P Glut,Glut,LDT,LDT,P
1018093344100740550,222 PB Evx2 Glut,0921 PB Evx2 Glut_8,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101320523-3,222 PB Evx2 Glut,0921 PB Evx2 Glut_8,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101460015-1,222 PB Evx2 Glut,0921 PB Evx2 Glut_8,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101320020-1,222 PB Evx2 Glut,0921 PB Evx2 Glut_8,23 P Glut,Glut,LDT,LDT,P
1018093344100750529-1,222 PB Evx2 Glut,0921 PB Evx2 Glut_8,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610480-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610425-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750022,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750072-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101320038-1,221 LDT-PCG Vsx2 Lhx4 Glut,0906 LDT-PCG Vsx2 Lhx4 Glut_1,23 P Glut,Glut,LDT,LDT,P
1018093344101470064-5,285 MY Lhx1 Gly-Gaba,1089 MY Lhx1 Gly-Gaba_1,27 MY GABA,GABA,PB,PB-unassigned,P
1018093344101460271-4,285 MY Lhx1 Gly-Gaba,1089 MY Lhx1 Gly-Gaba_1,27 MY GABA,GABA,PB,PB-unassigned,P
1018093344100750328,206 SCm-PAG Cdh23 Gaba,0849 SCm-PAG Cdh23 Gaba_2,20 MB GABA,GABA,PB,PB-unassigned,P
1018093344101320547-3,285 MY Lhx1 Gly-Gaba,1089 MY Lhx1 Gly-Gaba_1,27 MY GABA,GABA,PB,PB-unassigned,P
1018093344101330577-2,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470142-3,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750348-1,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470372-4,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470348-3,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100740100-2,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100740140-2,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470222-1,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100740202-1,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470313-2,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101460506-3,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470153-3,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100740158-1,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750217,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750103-1,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470163-3,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470197-3,220 PB Pax5 Glut,0904 PB Pax5 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470162-2,268 CS-PRNr-DR En1 Sox2 Gaba,1048 CS-PRNr-DR En1 Sox2 Gaba_2,26 P GABA,GABA,PB,PB-unassigned,P
1018093344100610424,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1058 LDT-PCG-CS Gata3 Lhx1 Gaba_3,26 P GABA,Glut-GABA,PB,PB-unassigned,P
1018093344101180106-3,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,DTN,DTN,P
1018093344101030286-3,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,DTN,DTN,P
1018093344101030158-4,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101180428-3,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101030166-3,272 LDT-PCG-CS Gata3 Lhx1 Gaba,1056 LDT-PCG-CS Gata3 Lhx1 Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101180431-1,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344100890565,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101180448-3,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101030103-2,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101030202-2,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101180436-3,270 LDT-DTN Gata3 Nfix Gaba,1050 LDT-DTN Gata3 Nfix Gaba_1,26 P GABA,GABA,LDT,LDT,P
1018093344101030183-3,270 LDT-DTN Gata3 Nfix Gaba,1051 LDT-DTN Gata3 Nfix Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344101030230-4,270 LDT-DTN Gata3 Nfix Gaba,1051 LDT-DTN Gata3 Nfix Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344101030167-3,270 LDT-DTN Gata3 Nfix Gaba,1051 LDT-DTN Gata3 Nfix Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344101030207-4,270 LDT-DTN Gata3 Nfix Gaba,1051 LDT-DTN Gata3 Nfix Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344101030252-2,270 LDT-DTN Gata3 Nfix Gaba,1051 LDT-DTN Gata3 Nfix Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344101030283-3,270 LDT-DTN Gata3 Nfix Gaba,1051 LDT-DTN Gata3 Nfix Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344101170551-2,277 DTN-LDT-IPN Otp Pax3 Gaba,1072 DTN-LDT-IPN Otp Pax3 Gaba_4,26 P GABA,GABA,LDT,LDT,P
1018093344101170516-1,277 DTN-LDT-IPN Otp Pax3 Gaba,1070 DTN-LDT-IPN Otp Pax3 Gaba_2,26 P GABA,GABA,LDT,LDT,P
1018093344100610408-1,282 POR Spp1 Gly-Gaba,1082 POR Spp1 Gly-Gaba_1,26 P GABA,GABA-Glyc,PB,PB-unassigned,P
1018093344101180718-1,200 PAG-ND-PCG Onecut1 Gaba,0820 PAG-ND-PCG Onecut1 Gaba_3,20 MB GABA,GABA,LDT,LDT,P
1018093344100610620,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610637,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750136,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470516-4,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610527-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470401-4,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610622,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610412-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101460283-4,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610603,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610600,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344201470281-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470408-3,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750101,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610554-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610485-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470499-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750067-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470547-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470366-2,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750073-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101460613-2,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610592,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610628,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344200750023,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750087,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470415-3,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610233-1,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101470206-2,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610360,219 PB-SUT Tlx3 Lhx2 Glut,0903 PB-SUT Tlx3 Lhx2 Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344101170605-1,192 PPN-CUN-PCG Otp En1 Gaba,0794 PPN-CUN-PCG Otp En1 Gaba_3,20 MB GABA,GABA,LDT,LDT,P
1018093344101320037,285 MY Lhx1 Gly-Gaba,1089 MY Lhx1 Gly-Gaba_1,27 MY GABA,GABA-Glyc,LDT,LDT,P
1018093344101330521-2,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,PB,PB-unassigned,P
1018093344100750266,217 PB Lmx1a Glut,0895 PB Lmx1a Glut_1,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100610103-1,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,PB,KF,P
1018093344100620551-1,222 PB Evx2 Glut,0922 PB Evx2 Glut_9,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100750317-1,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,PB,PB-unassigned,P
1018093344100620141-1,243 PGRN-PARN-MDRN Hoxb5 Glut,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,24 MY Glut,Glut,PB,KF,P
